대상,정격용량,년,월,일,시,인버터출력,경사일사량,수평일사량,표면온도,주위온도
경기도연성,1490,2015,7,20,19,37,31,0,30,29
경기도연성,1490,2015,7,20,20,0,0,0,28,28
경기도연성,1490,2015,7,20,21,0,0,0,27,27
경기도연성,1490,2015,7,20,22,0,0,0,27,27
경기도연성,1490,2015,7,20,23,0,0,0,27,27
경기도연성,1490,2015,7,21,0,0,21,0,27,27
경기도연성,1490,2015,7,21,1,0,0,0,26,27
경기도연성,1490,2015,7,21,2,0,31,0,26,26
경기도연성,1490,2015,7,21,3,0,0,0,25,25
경기도연성,1490,2015,7,21,4,0,0,0,25,25
경기도연성,1490,2015,7,21,5,0,0,0,25,25
경기도연성,1490,2015,7,21,6,0,0,0,25,25
경기도연성,1490,2015,7,21,7,25,0,0,26,25
경기도연성,1490,2015,7,21,8,59,28,19,26,25
경기도연성,1490,2015,7,21,9,211,100,100,29,26
경기도연성,1490,2015,7,21,10,250,81,136,33,28
경기도연성,1490,2015,7,21,11,98,45,45,32,29
경기도연성,1490,2015,7,21,12,381,129,198,38,32
경기도연성,1490,2015,7,21,13,947,338,402,44,33
경기도연성,1490,2015,7,21,14,431,143,203,40,32
경기도연성,1490,2015,7,21,15,813,244,287,46,35
경기도연성,1490,2015,7,21,16,228,139,103,37,33
경기도연성,1490,2015,7,21,17,322,127,198,38,33
경기도연성,1490,2015,7,21,18,119,79,59,35,33
경기도연성,1490,2015,7,21,19,30,28,0,30,29
경기도연성,1490,2015,7,21,20,0,0,0,28,28
경기도연성,1490,2015,7,21,21,0,11,0,27,27
경기도연성,1490,2015,7,21,22,0,0,0,26,26
경기도연성,1490,2015,7,21,23,0,0,0,25,26
경기도연성,1490,2015,7,22,0,0,0,0,25,26
경기도연성,1490,2015,7,22,1,0,0,0,26,26
경기도연성,1490,2015,7,22,2,0,0,0,25,26
경기도연성,1490,2015,7,22,3,0,0,0,25,25
경기도연성,1490,2015,7,22,4,0,0,0,25,25
경기도연성,1490,2015,7,22,5,0,0,0,25,25
경기도연성,1490,2015,7,22,6,0,0,0,26,25
경기도연성,1490,2015,7,22,7,84,50,16,28,27
경기도연성,1490,2015,7,22,8,529,201,206,35,29
경기도연성,1490,2015,7,22,9,507,268,234,37,29
경기도연성,1490,2015,7,22,10,374,186,165,37,30
경기도연성,1490,2015,7,22,11,793,316,345,40,33
경기도연성,1490,2015,7,22,12,900,330,393,46,35
경기도연성,1490,2015,7,22,13,1006,409,453,52,39
경기도연성,1490,2015,7,22,14,772,270,354,46,36
경기도연성,1490,2015,7,22,15,791,285,383,44,34
경기도연성,1490,2015,7,22,16,252,83,95,37,32
경기도연성,1490,2015,7,22,17,193,81,69,34,30
경기도연성,1490,2015,7,22,18,116,50,50,33,31
경기도연성,1490,2015,7,22,19,25,0,0,30,29
경기도연성,1490,2015,7,22,20,0,16,0,27,28
경기도연성,1490,2015,7,22,21,0,0,0,27,27
경기도연성,1490,2015,7,22,22,0,19,0,26,26
경기도연성,1490,2015,7,22,23,0,14,0,25,25
경기도연성,1490,2015,7,23,0,0,11,0,25,25
경기도연성,1490,2015,7,23,1,0,0,0,24,25
경기도연성,1490,2015,7,23,2,0,0,0,24,25
경기도연성,1490,2015,7,23,3,0,0,0,25,25
경기도연성,1490,2015,7,23,4,0,0,0,26,25
경기도연성,1490,2015,7,23,5,0,28,0,25,25
경기도연성,1490,2015,7,23,6,0,47,0,25,25
경기도연성,1490,2015,7,23,7,154,52,50,29,27
경기도연성,1490,2015,7,23,8,221,139,83,35,30
경기도연성,1490,2015,7,23,9,138,83,50,31,29
경기도연성,1490,2015,7,23,10,456,163,177,37,31
경기도연성,1490,2015,7,23,11,516,189,220,41,33
경기도연성,1490,2015,7,23,12,616,242,222,40,33
경기도연성,1490,2015,7,23,13,121,38,40,40,34
경기도연성,1490,2015,7,23,14,82,83,16,35,32
경기도연성,1490,2015,7,23,15,115,43,35,33,30
경기도연성,1490,2015,7,23,16,73,62,21,29,29
경기도연성,1490,2015,7,23,17,50,26,0,32,29
경기도연성,1490,2015,7,23,18,15,0,0,28,28
경기도연성,1490,2015,7,23,19,0,28,0,28,27
경기도연성,1490,2015,7,23,20,0,19,0,26,26
경기도연성,1490,2015,7,23,21,0,0,0,25,25
경기도연성,1490,2015,7,23,22,0,23,0,26,25
경기도연성,1490,2015,7,23,23,0,0,0,26,26
경기도연성,1490,2015,7,24,0,0,0,0,26,26
경기도연성,1490,2015,7,24,1,0,0,0,26,26
경기도연성,1490,2015,7,24,2,0,0,0,26,26
경기도연성,1490,2015,7,24,3,0,0,0,26,26
경기도연성,1490,2015,7,24,4,0,0,0,25,25
경기도연성,1490,2015,7,24,5,0,0,0,26,25
경기도연성,1490,2015,7,24,6,0,26,0,25,25
경기도연성,1490,2015,7,24,7,0,0,0,25,25
경기도연성,1490,2015,7,24,8,15,16,0,26,25
경기도연성,1490,2015,7,24,9,54,64,0,26,25
경기도연성,1490,2015,7,24,10,69,35,11,26,25
경기도연성,1490,2015,7,24,11,19,19,0,25,25
경기도연성,1490,2015,7,24,12,112,47,38,26,25
경기도연성,1490,2015,7,24,13,98,83,38,27,26
경기도연성,1490,2015,7,24,14,95,43,16,27,25
경기도연성,1490,2015,7,24,15,89,45,43,26,25
경기도연성,1490,2015,7,24,16,88,35,28,27,26
경기도연성,1490,2015,7,24,17,49,14,0,26,25
경기도연성,1490,2015,7,24,18,56,86,11,26,26
경기도연성,1490,2015,7,24,19,0,11,0,26,25
경기도연성,1490,2015,7,24,20,0,0,0,25,25
경기도연성,1490,2015,7,24,21,0,0,0,25,25
경기도연성,1490,2015,7,24,22,0,0,0,25,25
경기도연성,1490,2015,7,24,23,0,0,0,25,25
경기도연성,1490,2015,7,25,0,0,0,0,25,25
경기도연성,1490,2015,7,25,1,0,40,0,25,25
경기도연성,1490,2015,7,25,2,0,0,0,25,25
경기도연성,1490,2015,7,25,3,0,11,0,25,25
경기도연성,1490,2015,7,25,4,0,0,0,25,25
경기도연성,1490,2015,7,25,5,0,0,0,25,25
경기도연성,1490,2015,7,25,6,0,0,0,25,25
경기도연성,1490,2015,7,25,7,25,33,0,26,25
경기도연성,1490,2015,7,25,8,98,81,40,28,26
경기도연성,1490,2015,7,25,9,59,83,23,30,27
경기도연성,1490,2015,7,25,10,168,69,88,29,27
경기도연성,1490,2015,7,25,11,102,40,40,29,27
경기도연성,1490,2015,7,25,12,130,74,47,29,28
경기도연성,1490,2015,7,25,13,137,71,52,28,27
경기도연성,1490,2015,7,25,14,56,38,11,28,27
경기도연성,1490,2015,7,25,15,12,19,0,26,26
경기도연성,1490,2015,7,25,16,21,21,0,26,26
경기도연성,1490,2015,7,25,17,2,14,0,26,26
경기도연성,1490,2015,7,25,18,1,19,0,26,25
경기도연성,1490,2015,7,25,19,0,0,0,25,25
경기도연성,1490,2015,7,25,20,0,0,0,25,25
경기도연성,1490,2015,7,25,21,0,0,0,25,25
경기도연성,1490,2015,7,25,22,0,0,0,25,25
경기도연성,1490,2015,7,25,23,0,0,0,25,25
경기도연성,1490,2015,7,26,0,0,0,0,25,25
경기도연성,1490,2015,7,26,1,0,0,0,25,25
경기도연성,1490,2015,7,26,2,0,19,0,25,25
경기도연성,1490,2015,7,26,3,0,0,0,25,25
경기도연성,1490,2015,7,26,4,0,0,0,25,25
경기도연성,1490,2015,7,26,5,0,0,0,25,24
경기도연성,1490,2015,7,26,6,0,0,0,25,24
경기도연성,1490,2015,7,26,7,10,19,0,25,25
경기도연성,1490,2015,7,26,8,126,86,43,26,25
경기도연성,1490,2015,7,26,9,256,124,115,33,29
경기도연성,1490,2015,7,26,10,424,237,237,39,31
경기도연성,1490,2015,7,26,11,821,318,369,45,35
경기도연성,1490,2015,7,26,12,655,282,282,42,33
경기도연성,1490,2015,7,26,13,1315,522,546,49,36
경기도연성,1490,2015,7,26,14,882,448,498,40,32
경기도연성,1490,2015,7,26,15,705,239,323,43,34
경기도연성,1490,2015,7,26,16,526,203,297,41,33
경기도연성,1490,2015,7,26,17,229,100,213,35,31
경기도연성,1490,2015,7,26,18,71,43,16,30,29
경기도연성,1490,2015,7,26,19,24,52,0,28,28
경기도연성,1490,2015,7,26,20,0,0,0,27,27
경기도연성,1490,2015,7,26,21,0,0,0,27,27
경기도연성,1490,2015,7,26,22,0,0,0,26,26
경기도연성,1490,2015,7,26,23,0,23,0,26,26
경기도연성,1490,2015,7,27,0,0,0,0,25,25
경기도연성,1490,2015,7,27,1,0,14,0,25,25
경기도연성,1490,2015,7,27,2,0,0,0,25,25
경기도연성,1490,2015,7,27,3,0,0,0,25,25
경기도연성,1490,2015,7,27,4,0,0,0,25,25
경기도연성,1490,2015,7,27,5,0,0,0,25,25
경기도연성,1490,2015,7,27,6,0,0,0,25,25
경기도연성,1490,2015,7,27,7,94,47,38,26,25
경기도연성,1490,2015,7,27,8,502,172,222,34,29
경기도연성,1490,2015,7,27,9,54,26,23,30,28
경기도연성,1490,2015,7,27,10,227,117,122,34,30
경기도연성,1490,2015,7,27,11,256,98,117,34,30
경기도연성,1490,2015,7,27,12,167,103,64,31,28
경기도연성,1490,2015,7,27,13,257,105,95,35,30
경기도연성,1490,2015,7,27,14,255,98,107,36,30
경기도연성,1490,2015,7,27,15,401,196,163,33,29
경기도연성,1490,2015,7,27,16,608,225,340,39,32
경기도연성,1490,2015,7,27,17,226,62,74,38,34
경기도연성,1490,2015,7,27,18,188,86,86,33,30
경기도연성,1490,2015,7,27,19,42,52,0,29,28
경기도연성,1490,2015,7,27,20,0,0,0,26,26
경기도연성,1490,2015,7,27,21,0,14,0,26,26
경기도연성,1490,2015,7,27,22,0,0,0,26,26
경기도연성,1490,2015,7,27,23,0,0,0,26,26
경기도연성,1490,2015,7,28,0,0,0,0,26,25
경기도연성,1490,2015,7,28,1,0,0,0,26,25
경기도연성,1490,2015,7,28,2,0,0,0,25,25
경기도연성,1490,2015,7,28,3,0,0,0,25,25
경기도연성,1490,2015,7,28,4,0,0,0,25,25
경기도연성,1490,2015,7,28,5,0,0,0,25,25
경기도연성,1490,2015,7,28,6,0,0,0,25,25
경기도연성,1490,2015,7,28,7,119,93,31,28,27
경기도연성,1490,2015,7,28,8,448,268,170,35,30
경기도연성,1490,2015,7,28,9,126,59,59,38,31
경기도연성,1490,2015,7,28,10,681,409,361,45,35
경기도연성,1490,2015,7,28,11,421,148,158,44,35
경기도연성,1490,2015,7,28,12,1016,400,431,45,36
경기도연성,1490,2015,7,28,13,594,290,314,48,37
경기도연성,1490,2015,7,28,14,821,273,347,47,36
경기도연성,1490,2015,7,28,15,734,299,409,48,38
경기도연성,1490,2015,7,28,16,479,131,244,42,34
경기도연성,1490,2015,7,28,17,282,155,203,38,34
경기도연성,1490,2015,7,28,18,98,81,43,33,32
경기도연성,1490,2015,7,28,19,30,23,0,30,29
경기도연성,1490,2015,7,28,20,0,23,0,28,28
경기도연성,1490,2015,7,28,21,0,0,0,28,27
경기도연성,1490,2015,7,28,22,0,16,0,26,26
경기도연성,1490,2015,7,28,23,0,16,0,27,27
경기도연성,1490,2015,7,29,0,0,0,0,27,27
경기도연성,1490,2015,7,29,1,0,14,0,26,26
경기도연성,1490,2015,7,29,2,0,21,0,26,26
경기도연성,1490,2015,7,29,3,0,0,0,26,26
경기도연성,1490,2015,7,29,4,0,0,0,27,26
경기도연성,1490,2015,7,29,5,0,0,0,27,27
경기도연성,1490,2015,7,29,6,0,0,0,27,27
경기도연성,1490,2015,7,29,7,0,0,0,26,26
경기도연성,1490,2015,7,29,8,0,16,0,25,25
경기도연성,1490,2015,7,29,9,0,19,0,25,25
경기도연성,1490,2015,7,29,10,0,0,0,26,25
경기도연성,1490,2015,7,29,11,184,59,59,27,26
경기도연성,1490,2015,7,29,12,479,198,311,33,30
경기도연성,1490,2015,7,29,13,182,81,107,36,30
경기도연성,1490,2015,7,29,14,429,160,206,39,32
경기도연성,1490,2015,7,29,15,262,93,100,38,33
경기도연성,1490,2015,7,29,16,177,88,50,34,31
경기도연성,1490,2015,7,29,17,190,71,69,35,32
경기도연성,1490,2015,7,29,18,135,74,64,32,31
경기도연성,1490,2015,7,29,19,29,23,0,29,29
경기도연성,1490,2015,7,29,20,0,0,0,27,28
경기도연성,1490,2015,7,29,21,0,0,0,28,28
경기도연성,1490,2015,7,29,22,0,0,0,27,27
경기도연성,1490,2015,7,29,23,0,0,0,26,26
경기도연성,1490,2015,7,30,0,0,0,0,26,26
경기도연성,1490,2015,7,30,1,0,0,0,25,26
경기도연성,1490,2015,7,30,2,0,0,0,25,26
경기도연성,1490,2015,7,30,3,0,23,0,25,26
경기도연성,1490,2015,7,30,4,0,0,0,26,26
경기도연성,1490,2015,7,30,5,0,19,0,26,26
경기도연성,1490,2015,7,30,6,0,0,0,26,26
경기도연성,1490,2015,7,30,7,93,33,31,28,27
경기도연성,1490,2015,7,30,8,132,93,55,30,28
경기도연성,1490,2015,7,30,9,325,177,155,37,31
경기도연성,1490,2015,7,30,10,973,369,400,41,33
경기도연성,1490,2015,7,30,11,935,397,431,49,37
경기도연성,1490,2015,7,30,12,1101,426,431,48,37
경기도연성,1490,2015,7,30,13,1060,378,453,50,38
경기도연성,1490,2015,7,30,14,852,282,311,47,38
경기도연성,1490,2015,7,30,15,817,311,393,50,39
경기도연성,1490,2015,7,30,16,525,220,280,44,37
경기도연성,1490,2015,7,30,17,267,127,201,38,34
경기도연성,1490,2015,7,30,18,104,38,43,34,33
경기도연성,1490,2015,7,30,19,31,45,0,31,30
경기도연성,1490,2015,7,30,20,0,14,0,28,29
경기도연성,1490,2015,7,30,21,0,0,0,28,28
경기도연성,1490,2015,7,30,22,0,0,0,27,28
경기도연성,1490,2015,7,30,23,0,0,0,27,27
경기도연성,1490,2015,7,31,0,0,0,0,27,27
경기도연성,1490,2015,7,31,1,0,0,0,26,27
경기도연성,1490,2015,7,31,2,0,0,0,27,27
경기도연성,1490,2015,7,31,3,0,0,0,26,27
경기도연성,1490,2015,7,31,4,0,0,0,26,26
경기도연성,1490,2015,7,31,5,0,0,0,27,26
경기도연성,1490,2015,7,31,6,0,0,0,27,27
경기도연성,1490,2015,7,31,7,0,0,0,28,27
경기도연성,1490,2015,7,31,8,160,23,23,29,28
경기도연성,1490,2015,7,31,9,282,76,98,34,30
경기도연성,1490,2015,7,31,10,460,191,210,40,33
경기도연성,1490,2015,7,31,11,446,170,186,38,33
경기도연성,1490,2015,7,31,12,652,297,314,41,34
경기도연성,1490,2015,7,31,13,1127,395,453,50,36
경기도연성,1490,2015,7,31,14,977,364,426,49,37
경기도연성,1490,2015,7,31,15,777,254,366,47,38
경기도연성,1490,2015,7,31,16,505,213,287,43,35
경기도연성,1490,2015,7,31,17,144,112,117,36,32
경기도연성,1490,2015,7,31,18,136,91,50,31,29
경기도연성,1490,2015,7,31,19,12,26,0,29,28
경기도연성,1490,2015,7,31,20,0,0,0,27,27
경기도연성,1490,2015,7,31,21,0,0,0,26,26
경기도연성,1490,2015,7,31,22,0,19,0,25,26
경기도연성,1490,2015,7,31,23,0,0,0,25,26
경기도연성,1490,2015,8,1,0,0,0,0,25,26
경기도연성,1490,2015,8,1,1,0,0,0,26,26
경기도연성,1490,2015,8,1,2,0,0,0,27,27
경기도연성,1490,2015,8,1,3,0,0,0,27,26
경기도연성,1490,2015,8,1,4,0,0,0,27,27
경기도연성,1490,2015,8,1,5,0,0,0,27,26
경기도연성,1490,2015,8,1,6,0,16,0,27,27
경기도연성,1490,2015,8,1,7,56,28,0,28,27
경기도연성,1490,2015,8,1,8,95,69,21,30,28
경기도연성,1490,2015,8,1,9,129,81,43,31,29
경기도연성,1490,2015,8,1,10,365,151,136,34,31
경기도연성,1490,2015,8,1,11,211,107,105,44,35
경기도연성,1490,2015,8,1,12,778,328,357,49,37
경기도연성,1490,2015,8,1,13,420,146,175,43,36
경기도연성,1490,2015,8,1,14,968,361,419,45,35
경기도연성,1490,2015,8,1,15,868,326,417,44,36
경기도연성,1490,2015,8,1,16,521,268,309,42,34
경기도연성,1490,2015,8,1,17,273,98,201,38,34
경기도연성,1490,2015,8,1,18,110,47,38,33,31
경기도연성,1490,2015,8,1,19,19,16,0,30,29
경기도연성,1490,2015,8,1,20,0,0,0,28,28
경기도연성,1490,2015,8,1,21,0,0,0,28,28
경기도연성,1490,2015,8,1,22,0,0,0,27,28
경기도연성,1490,2015,8,1,23,0,0,0,27,28
경기도연성,1490,2015,8,2,0,0,0,0,27,27
경기도연성,1490,2015,8,2,1,0,11,0,27,27
경기도연성,1490,2015,8,2,2,0,0,0,25,25
경기도연성,1490,2015,8,2,3,0,0,0,25,25
경기도연성,1490,2015,8,2,4,0,0,0,25,25
경기도연성,1490,2015,8,2,5,0,0,0,25,25
경기도연성,1490,2015,8,2,6,0,0,0,25,25
경기도연성,1490,2015,8,2,7,0,0,0,25,25
경기도연성,1490,2015,8,2,8,123,57,59,27,26
경기도연성,1490,2015,8,2,9,106,45,38,27,26
경기도연성,1490,2015,8,2,10,166,93,100,30,28
경기도연성,1490,2015,8,2,11,585,227,333,34,30
경기도연성,1490,2015,8,2,12,888,328,354,47,34
경기도연성,1490,2015,8,2,13,466,148,184,37,31
경기도연성,1490,2015,8,2,14,263,59,50,33,30
경기도연성,1490,2015,8,2,15,647,239,304,39,33
경기도연성,1490,2015,8,2,16,447,158,191,38,33
경기도연성,1490,2015,8,2,17,174,122,64,35,32
경기도연성,1490,2015,8,2,18,42,26,0,31,30
경기도연성,1490,2015,8,2,19,25,16,0,29,29
경기도연성,1490,2015,8,2,20,0,0,0,28,28
경기도연성,1490,2015,8,2,21,0,0,0,27,28
경기도연성,1490,2015,8,2,22,0,0,0,27,27
경기도연성,1490,2015,8,2,23,0,0,0,27,27
경기도연성,1490,2015,8,3,0,0,0,0,27,27
경기도연성,1490,2015,8,3,1,0,0,0,27,27
경기도연성,1490,2015,8,3,2,0,0,0,26,27
경기도연성,1490,2015,8,3,3,0,21,0,27,27
경기도연성,1490,2015,8,3,4,0,0,0,26,26
경기도연성,1490,2015,8,3,5,0,28,0,25,26
경기도연성,1490,2015,8,3,6,0,0,0,25,25
경기도연성,1490,2015,8,3,7,204,112,76,30,28
경기도연성,1490,2015,8,3,8,324,107,93,31,28
경기도연성,1490,2015,8,3,9,638,225,220,38,31
경기도연성,1490,2015,8,3,10,877,414,385,43,33
경기도연성,1490,2015,8,3,11,982,426,421,46,35
경기도연성,1490,2015,8,3,12,558,383,359,48,35
경기도연성,1490,2015,8,3,13,1028,376,419,49,36
경기도연성,1490,2015,8,3,14,907,390,402,46,35
경기도연성,1490,2015,8,3,15,739,254,350,44,35
경기도연성,1490,2015,8,3,16,440,198,189,38,33
경기도연성,1490,2015,8,3,17,242,57,86,33,31
경기도연성,1490,2015,8,3,18,111,45,40,31,30
경기도연성,1490,2015,8,3,19,36,55,0,29,29
경기도연성,1490,2015,8,3,20,0,0,0,28,28
경기도연성,1490,2015,8,3,21,0,19,0,27,27
경기도연성,1490,2015,8,3,22,0,0,0,26,27
경기도연성,1490,2015,8,3,23,0,0,0,26,27
경기도연성,1490,2015,8,4,0,0,0,0,25,26
경기도연성,1490,2015,8,4,1,0,0,0,25,25
경기도연성,1490,2015,8,4,2,0,0,0,25,26
경기도연성,1490,2015,8,4,3,0,0,0,26,26
경기도연성,1490,2015,8,4,4,0,0,0,25,26
경기도연성,1490,2015,8,4,5,0,0,0,25,25
경기도연성,1490,2015,8,4,6,0,19,0,26,26
경기도연성,1490,2015,8,4,7,121,71,33,28,27
경기도연성,1490,2015,8,4,8,468,179,148,34,29
경기도연성,1490,2015,8,4,9,385,107,110,32,29
경기도연성,1490,2015,8,4,10,725,208,184,41,33
경기도연성,1490,2015,8,4,11,483,155,170,36,32
경기도연성,1490,2015,8,4,12,612,213,222,44,34
경기도연성,1490,2015,8,4,13,828,335,316,45,34
경기도연성,1490,2015,8,4,14,935,338,405,43,35
경기도연성,1490,2015,8,4,15,876,321,400,42,35
경기도연성,1490,2015,8,4,16,412,141,191,37,33
경기도연성,1490,2015,8,4,17,154,112,50,35,31
경기도연성,1490,2015,8,4,18,41,0,0,30,29
경기도연성,1490,2015,8,4,19,0,0,0,29,29
경기도연성,1490,2015,8,4,20,0,16,0,28,28
경기도연성,1490,2015,8,4,21,0,0,0,28,28
경기도연성,1490,2015,8,4,22,0,0,0,28,28
경기도연성,1490,2015,8,4,23,0,0,0,28,28
경기도연성,1490,2015,8,5,0,0,26,0,28,27
경기도연성,1490,2015,8,5,1,0,0,0,28,27
경기도연성,1490,2015,8,5,2,0,0,0,27,27
경기도연성,1490,2015,8,5,3,0,16,0,27,27
경기도연성,1490,2015,8,5,4,0,0,0,27,27
경기도연성,1490,2015,8,5,5,0,11,0,27,27
경기도연성,1490,2015,8,5,6,0,11,0,27,27
경기도연성,1490,2015,8,5,7,0,0,0,28,27
경기도연성,1490,2015,8,5,8,105,45,43,30,28
경기도연성,1490,2015,8,5,9,333,119,119,35,30
경기도연성,1490,2015,8,5,10,0,0,0,0,0
경기도연성,1490,2015,8,5,11,0,0,0,0,0
경기도연성,1490,2015,8,5,12,250,139,194,42,34
경기도연성,1490,2015,8,5,13,945,371,441,48,38
경기도연성,1490,2015,8,5,14,619,220,270,48,38
경기도연성,1490,2015,8,5,15,830,280,369,45,35
경기도연성,1490,2015,8,5,16,427,220,275,42,35
경기도연성,1490,2015,8,5,17,229,86,153,39,34
경기도연성,1490,2015,8,5,18,105,35,43,34,33
경기도연성,1490,2015,8,5,19,18,47,0,31,31
경기도연성,1490,2015,8,5,20,0,0,0,29,29
경기도연성,1490,2015,8,5,21,0,14,0,28,28
경기도연성,1490,2015,8,5,22,0,0,0,27,27
경기도연성,1490,2015,8,5,23,0,0,0,26,26
경기도연성,1490,2015,8,6,0,0,0,0,25,26
경기도연성,1490,2015,8,6,1,0,23,0,25,26
경기도연성,1490,2015,8,6,2,0,0,0,25,25
경기도연성,1490,2015,8,6,3,0,0,0,25,25
경기도연성,1490,2015,8,6,4,0,0,0,24,25
경기도연성,1490,2015,8,6,5,0,0,0,24,25
경기도연성,1490,2015,8,6,6,0,31,0,24,25
경기도연성,1490,2015,8,6,7,184,79,28,30,28
경기도연성,1490,2015,8,6,8,520,184,143,34,29
경기도연성,1490,2015,8,6,9,288,98,76,34,30
경기도연성,1490,2015,8,6,10,757,160,155,48,35
경기도연성,1490,2015,8,6,11,1150,443,431,45,34
경기도연성,1490,2015,8,6,12,1285,496,479,55,41
경기도연성,1490,2015,8,6,13,1240,433,481,47,36
경기도연성,1490,2015,8,6,14,981,338,397,50,37
경기도연성,1490,2015,8,6,15,743,258,318,48,38
경기도연성,1490,2015,8,6,16,505,194,280,44,37
경기도연성,1490,2015,8,6,17,173,55,146,35,33
경기도연성,1490,2015,8,6,18,97,76,26,34,32
경기도연성,1490,2015,8,6,19,25,14,0,32,32
경기도연성,1490,2015,8,6,20,0,0,0,29,29
경기도연성,1490,2015,8,6,21,0,0,0,28,29
경기도연성,1490,2015,8,6,22,0,0,0,28,28
경기도연성,1490,2015,8,6,23,0,0,0,27,28
경기도연성,1490,2015,8,7,0,0,0,0,27,27
경기도연성,1490,2015,8,7,1,0,55,0,27,27
경기도연성,1490,2015,8,7,2,0,0,0,26,27
경기도연성,1490,2015,8,7,3,0,0,0,26,26
경기도연성,1490,2015,8,7,4,0,0,0,26,26
경기도연성,1490,2015,8,7,5,0,28,0,26,26
경기도연성,1490,2015,8,7,6,0,0,0,26,26
경기도연성,1490,2015,8,7,7,139,83,31,29,27
경기도연성,1490,2015,8,7,8,420,167,107,32,29
경기도연성,1490,2015,8,7,9,780,280,225,44,34
경기도연성,1490,2015,8,7,10,955,373,297,50,37
경기도연성,1490,2015,8,7,11,893,254,239,52,39
경기도연성,1490,2015,8,7,12,1167,441,417,51,39
경기도연성,1490,2015,8,7,13,467,179,160,54,41
경기도연성,1490,2015,8,7,14,955,352,393,51,38
경기도연성,1490,2015,8,7,15,598,206,249,46,37
경기도연성,1490,2015,8,7,16,533,206,249,42,36
경기도연성,1490,2015,8,7,17,281,83,170,38,35
경기도연성,1490,2015,8,7,18,100,38,33,33,32
경기도연성,1490,2015,8,7,19,12,45,0,31,31
경기도연성,1490,2015,8,7,20,0,0,0,29,29
경기도연성,1490,2015,8,7,21,0,0,0,28,29
경기도연성,1490,2015,8,7,22,0,0,0,28,28
경기도연성,1490,2015,8,7,23,0,0,0,27,27
경기도연성,1490,2015,8,8,0,0,0,0,27,27
경기도연성,1490,2015,8,8,1,0,0,0,26,27
경기도연성,1490,2015,8,8,2,0,0,0,27,27
경기도연성,1490,2015,8,8,3,0,0,0,26,27
경기도연성,1490,2015,8,8,4,0,0,0,26,26
경기도연성,1490,2015,8,8,5,0,28,0,26,26
경기도연성,1490,2015,8,8,6,0,0,0,26,26
경기도연성,1490,2015,8,8,7,178,74,50,32,30
경기도연성,1490,2015,8,8,8,309,107,91,36,32
경기도연성,1490,2015,8,8,9,404,129,110,41,34
경기도연성,1490,2015,8,8,10,878,338,318,49,38
경기도연성,1490,2015,8,8,11,992,373,335,52,40
경기도연성,1490,2015,8,8,12,705,299,280,45,37
경기도연성,1490,2015,8,8,13,294,115,98,34,31
경기도연성,1490,2015,8,8,14,50,23,0,26,25
경기도연성,1490,2015,8,8,15,492,170,215,31,27
경기도연성,1490,2015,8,8,16,279,139,117,30,28
경기도연성,1490,2015,8,8,17,145,45,50,32,29
경기도연성,1490,2015,8,8,18,126,33,47,31,29
경기도연성,1490,2015,8,8,19,42,19,0,30,29
경기도연성,1490,2015,8,8,20,0,38,0,26,27
경기도연성,1490,2015,8,8,21,0,19,0,25,26
경기도연성,1490,2015,8,8,22,0,0,0,26,26
경기도연성,1490,2015,8,8,23,0,0,0,25,26
경기도연성,1490,2015,8,9,0,0,0,0,26,26
경기도연성,1490,2015,8,9,1,0,0,0,24,25
경기도연성,1490,2015,8,9,2,0,0,0,24,25
경기도연성,1490,2015,8,9,3,0,0,0,24,24
경기도연성,1490,2015,8,9,4,0,16,0,24,24
경기도연성,1490,2015,8,9,5,0,0,0,23,24
경기도연성,1490,2015,8,9,6,0,0,0,24,24
경기도연성,1490,2015,8,9,7,160,79,52,26,26
경기도연성,1490,2015,8,9,8,224,107,86,32,29
경기도연성,1490,2015,8,9,9,710,249,218,41,32
경기도연성,1490,2015,8,9,10,978,350,306,43,34
경기도연성,1490,2015,8,9,11,831,263,222,49,36
경기도연성,1490,2015,8,9,12,1113,400,393,45,35
경기도연성,1490,2015,8,9,13,981,314,357,47,35
경기도연성,1490,2015,8,9,14,722,218,263,44,32
경기도연성,1490,2015,8,9,15,574,218,222,42,33
경기도연성,1490,2015,8,9,16,650,215,294,43,34
경기도연성,1490,2015,8,9,17,235,98,136,36,32
경기도연성,1490,2015,8,9,18,141,50,45,31,29
경기도연성,1490,2015,8,9,19,24,26,0,28,28
경기도연성,1490,2015,8,9,20,0,0,0,26,26
경기도연성,1490,2015,8,9,21,0,0,0,25,26
경기도연성,1490,2015,8,9,22,0,19,0,25,25
경기도연성,1490,2015,8,9,23,0,0,0,25,25
경기도연성,1490,2015,8,10,0,0,11,0,25,25
경기도연성,1490,2015,8,10,1,0,0,0,24,25
경기도연성,1490,2015,8,10,2,0,0,0,24,25
경기도연성,1490,2015,8,10,3,0,0,0,24,25
경기도연성,1490,2015,8,10,4,0,0,0,24,24
경기도연성,1490,2015,8,10,5,0,0,0,24,24
경기도연성,1490,2015,8,10,6,0,0,0,24,24
경기도연성,1490,2015,8,10,7,123,50,43,25,25
경기도연성,1490,2015,8,10,8,339,110,117,38,29
경기도연성,1490,2015,8,10,9,305,105,110,31,28
경기도연성,1490,2015,8,10,10,423,160,155,37,31
경기도연성,1490,2015,8,10,11,813,230,222,42,33
경기도연성,1490,2015,8,10,12,647,196,213,42,34
